Kategori,Subkategori,Deskripsi
Perangkat Lunak,Aplikasi berhenti mendadak saat login,Tiket dibuat setelah Aplikasi berhenti mendadak saat login terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat logout,Masalah Aplikasi berhenti mendadak saat logout muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat membuat laporan,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat membuat laporan secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat membuka dashboard,Aplikasi menunjukkan Aplikasi berhenti mendadak saat membuka dashboard; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat,Pengguna melaporkan Aplikasi berhenti mendadak saat memuat; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat ekstensi,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat memuat ekstensi sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat framework,Pengguna mengalami Aplikasi berhenti mendadak saat memuat framework saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat library,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat memuat library dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat modul,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat memuat modul menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat plugin,Pengguna menemukan Aplikasi berhenti mendadak saat memuat plugin; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat memutuskan koneksi,Tiket dibuat setelah Aplikasi berhenti mendadak saat memutuskan koneksi terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat mencetak,Masalah Aplikasi berhenti mendadak saat mencetak muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat menghubungkan,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat menghubungkan secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan container,Aplikasi menunjukkan Aplikasi berhenti mendadak saat menjalankan container; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan kueri,Pengguna melaporkan Aplikasi berhenti mendadak saat menjalankan kueri; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan makro,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat menjalankan makro sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan skrip,Pengguna mengalami Aplikasi berhenti mendadak saat menjalankan skrip saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan workflow,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat menjalankan workflow dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat menyimpan,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat menyimpan menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat migrasi VM,Pengguna menemukan Aplikasi berhenti mendadak saat migrasi VM; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat otomatisasi,Tiket dibuat setelah Aplikasi berhenti mendadak saat otomatisasi terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemanggilan API,Masalah Aplikasi berhenti mendadak saat pemanggilan API muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemanggilan layanan,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat pemanggilan layanan secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pembaruan,Aplikasi menunjukkan Aplikasi berhenti mendadak saat pembaruan; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat pembuatan snapshot VM,Pengguna melaporkan Aplikasi berhenti mendadak saat pembuatan snapshot VM; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemulihan,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat pemulihan sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat pemulihan VM,Pengguna mengalami Aplikasi berhenti mendadak saat pemulihan VM saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat pencadangan,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat pencadangan dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat pengujian,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat pengujian menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat proses build,Pengguna menemukan Aplikasi berhenti mendadak saat proses build; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat shutdown VM,Tiket dibuat setelah Aplikasi berhenti mendadak saat shutdown VM terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat sinkronisasi,Masalah Aplikasi berhenti mendadak saat sinkronisasi muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat sinkronisasi cloud,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat sinkronisasi cloud secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat uninstall,Aplikasi menunjukkan Aplikasi berhenti mendadak saat uninstall; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat visualisasi,Pengguna melaporkan Aplikasi berhenti mendadak saat visualisasi; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi macet,"Ketika aplikasi dijalankan, terjadi Aplikasi macet sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi macet saat startup,Pengguna mengalami Aplikasi macet saat startup saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi seluler tidak dapat diinstal,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi seluler tidak dapat diinstal dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi tidak merespons,Pengguna meminta bantuan karena Aplikasi tidak merespons menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Browser berhenti mendadak,Pengguna menemukan Browser berhenti mendadak; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Cache rusak,Tiket dibuat setelah Cache rusak terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Deadlock pada aplikasi,Masalah Deadlock pada aplikasi muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Dependensi perangkat lunak tidak tersedia,Permintaan dukungan dibuat setelah pengguna mengalami Dependensi perangkat lunak tidak tersedia secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,File konfigurasi tidak ditemukan,Aplikasi menunjukkan File konfigurasi tidak ditemukan; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,File rusak,Pengguna melaporkan File rusak; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Format file tidak didukung,"Ketika aplikasi dijalankan, terjadi Format file tidak didukung sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,IDE tidak dapat dibuka,Pengguna mengalami IDE tidak dapat dibuka saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Instalasi perangkat lunak gagal,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Instalasi perangkat lunak gagal dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Jenis file tidak dikenali,Pengguna meminta bantuan karena Jenis file tidak dikenali menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Kebocoran memori terdeteksi,Pengguna menemukan Kebocoran memori terdeteksi; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Kegagalan login alat kolaborasi,Tiket dibuat setelah Kegagalan login alat kolaborasi terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Kegagalan pemanggilan API,Masalah Kegagalan pemanggilan API muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Kegagalan sinkronisasi cloud,Permintaan dukungan dibuat setelah pengguna mengalami Kegagalan sinkronisasi cloud secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Kegagalan startup aplikasi,Aplikasi menunjukkan Kegagalan startup aplikasi; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Kesalahan autentikasi,Pengguna melaporkan Kesalahan autentikasi; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Kesalahan compiler,"Ketika aplikasi dijalankan, terjadi Kesalahan compiler sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Kesalahan deployment container,Pengguna mengalami Kesalahan deployment container saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Kesalahan eksekusi makro,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Kesalahan eksekusi makro dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Kesalahan formula spreadsheet,Pengguna meminta bantuan karena Kesalahan formula spreadsheet menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Kesalahan koneksi basis data,Pengguna menemukan Kesalahan koneksi basis data; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Kesalahan registry,Tiket dibuat setelah Kesalahan registry terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Kesalahan runtime skrip,Masalah Kesalahan runtime skrip muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Kesalahan sistem operasi,Permintaan dukungan dibuat setelah pengguna mengalami Kesalahan sistem operasi secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Ketidakcocokan versi,Aplikasi menunjukkan Ketidakcocokan versi; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Ketidaksesuaian konfigurasi aplikasi,Pengguna melaporkan Ketidaksesuaian konfigurasi aplikasi; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Kinerja aplikasi lambat,"Ketika aplikasi dijalankan, terjadi Kinerja aplikasi lambat sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Klien email tidak melakukan sinkronisasi,Pengguna mengalami Klien email tidak melakukan sinkronisasi saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Konflik driver,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Konflik driver dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Konflik patch,Pengguna meminta bantuan karena Konflik patch menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Layanan tidak dapat dimulai,Pengguna menemukan Layanan tidak dapat dimulai; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Lisensi aplikasi kedaluwarsa,Tiket dibuat setelah Lisensi aplikasi kedaluwarsa terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Masalah lisensi,Masalah Masalah lisensi muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Masalah rollback pembaruan,Permintaan dukungan dibuat setelah pengguna mengalami Masalah rollback pembaruan secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Memori aplikasi meluap,Aplikasi menunjukkan Memori aplikasi meluap; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Mesin virtual berhenti mendadak,Pengguna melaporkan Mesin virtual berhenti mendadak; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Paket instalasi rusak,"Ketika aplikasi dijalankan, terjadi Paket instalasi rusak sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Pembaruan patch gagal,Pengguna mengalami Pembaruan patch gagal saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Pembaruan perangkat lunak berulang terus,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Pembaruan perangkat lunak berulang terus dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Penggunaan CPU aplikasi berlebihan,Pengguna meminta bantuan karena Penggunaan CPU aplikasi berlebihan menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Perangkat lunak kehabisan waktu,Pengguna menemukan Perangkat lunak kehabisan waktu; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Plugin tidak dapat dimuat,Tiket dibuat setelah Plugin tidak dapat dimuat terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Proses latar belakang macet,Masalah Proses latar belakang macet muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Registry aplikasi rusak,Permintaan dukungan dibuat setelah pengguna mengalami Registry aplikasi rusak secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Sesi berakhir karena batas waktu,Aplikasi menunjukkan Sesi berakhir karena batas waktu; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Versi sistem operasi tidak didukung,Pengguna melaporkan Versi sistem operasi tidak didukung; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Antarmuka pengguna tidak merespons,Pengguna melaporkan Antarmuka pengguna tidak merespons; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Antivirus tidak dapat diperbarui,"Ketika aplikasi dijalankan, terjadi Antivirus tidak dapat diperbarui sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak,Pengguna mengalami Aplikasi berhenti mendadak saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat analitik,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat analitik dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat boot VM,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat boot VM menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat debugging,Pengguna menemukan Aplikasi berhenti mendadak saat debugging; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat deployment,Tiket dibuat setelah Aplikasi berhenti mendadak saat deployment terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat deployment VM,Masalah Aplikasi berhenti mendadak saat deployment VM muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat dijalankan,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat dijalankan secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat ekspor,Aplikasi menunjukkan Aplikasi berhenti mendadak saat ekspor; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat impor,Pengguna melaporkan Aplikasi berhenti mendadak saat impor; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat instalasi,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat instalasi sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat keluar,Pengguna mengalami Aplikasi berhenti mendadak saat keluar saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat kompilasi,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat kompilasi dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat login,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat login menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat logout,Pengguna menemukan Aplikasi berhenti mendadak saat logout; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat membuat laporan,Tiket dibuat setelah Aplikasi berhenti mendadak saat membuat laporan terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat membuka dashboard,Masalah Aplikasi berhenti mendadak saat membuka dashboard muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat memuat secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat ekstensi,Aplikasi menunjukkan Aplikasi berhenti mendadak saat memuat ekstensi; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat framework,Pengguna melaporkan Aplikasi berhenti mendadak saat memuat framework; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat library,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat memuat library sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat modul,Pengguna mengalami Aplikasi berhenti mendadak saat memuat modul saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat memuat plugin,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat memuat plugin dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat memutuskan koneksi,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat memutuskan koneksi menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat mencetak,Pengguna menemukan Aplikasi berhenti mendadak saat mencetak; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat menghubungkan,Tiket dibuat setelah Aplikasi berhenti mendadak saat menghubungkan terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan container,Masalah Aplikasi berhenti mendadak saat menjalankan container muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan kueri,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat menjalankan kueri secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan makro,Aplikasi menunjukkan Aplikasi berhenti mendadak saat menjalankan makro; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan skrip,Pengguna melaporkan Aplikasi berhenti mendadak saat menjalankan skrip; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat menjalankan workflow,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat menjalankan workflow sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat menyimpan,Pengguna mengalami Aplikasi berhenti mendadak saat menyimpan saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat migrasi VM,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat migrasi VM dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat otomatisasi,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat otomatisasi menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemanggilan API,Pengguna menemukan Aplikasi berhenti mendadak saat pemanggilan API; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemanggilan layanan,Tiket dibuat setelah Aplikasi berhenti mendadak saat pemanggilan layanan terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pembaruan,Masalah Aplikasi berhenti mendadak saat pembaruan muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat pembuatan snapshot VM,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat pembuatan snapshot VM secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemulihan,Aplikasi menunjukkan Aplikasi berhenti mendadak saat pemulihan; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat pemulihan VM,Pengguna melaporkan Aplikasi berhenti mendadak saat pemulihan VM; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi berhenti mendadak saat pencadangan,"Ketika aplikasi dijalankan, terjadi Aplikasi berhenti mendadak saat pencadangan sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi berhenti mendadak saat pengujian,Pengguna mengalami Aplikasi berhenti mendadak saat pengujian saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Aplikasi berhenti mendadak saat proses build,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Aplikasi berhenti mendadak saat proses build dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Aplikasi berhenti mendadak saat shutdown VM,Pengguna meminta bantuan karena Aplikasi berhenti mendadak saat shutdown VM menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Aplikasi berhenti mendadak saat sinkronisasi,Pengguna menemukan Aplikasi berhenti mendadak saat sinkronisasi; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Aplikasi berhenti mendadak saat sinkronisasi cloud,Tiket dibuat setelah Aplikasi berhenti mendadak saat sinkronisasi cloud terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Aplikasi berhenti mendadak saat uninstall,Masalah Aplikasi berhenti mendadak saat uninstall muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,Aplikasi berhenti mendadak saat visualisasi,Permintaan dukungan dibuat setelah pengguna mengalami Aplikasi berhenti mendadak saat visualisasi secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Aplikasi macet,Aplikasi menunjukkan Aplikasi macet; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,Aplikasi macet saat startup,Pengguna melaporkan Aplikasi macet saat startup; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Aplikasi seluler tidak dapat diinstal,"Ketika aplikasi dijalankan, terjadi Aplikasi seluler tidak dapat diinstal sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Aplikasi tidak merespons,Pengguna mengalami Aplikasi tidak merespons saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Browser berhenti mendadak,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Browser berhenti mendadak dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Cache rusak,Pengguna meminta bantuan karena Cache rusak menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Deadlock pada aplikasi,Pengguna menemukan Deadlock pada aplikasi; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Dependensi perangkat lunak tidak tersedia,Tiket dibuat setelah Dependensi perangkat lunak tidak tersedia terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,File konfigurasi tidak ditemukan,Masalah File konfigurasi tidak ditemukan muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
Perangkat Lunak,File rusak,Permintaan dukungan dibuat setelah pengguna mengalami File rusak secara berulang pada aplikasi yang digunakan.
Perangkat Lunak,Format file tidak didukung,Aplikasi menunjukkan Format file tidak didukung; masalah tetap muncul setelah program ditutup dan dibuka kembali.
Perangkat Lunak,IDE tidak dapat dibuka,Pengguna melaporkan IDE tidak dapat dibuka; fungsi aplikasi yang sebelumnya berjalan normal kini mengalami gangguan.
Perangkat Lunak,Instalasi perangkat lunak gagal,"Ketika aplikasi dijalankan, terjadi Instalasi perangkat lunak gagal sehingga pekerjaan pengguna tertunda."
Perangkat Lunak,Jenis file tidak dikenali,Pengguna mengalami Jenis file tidak dikenali saat menjalankan aplikasi; proses kerja tidak dapat diselesaikan seperti biasa.
Perangkat Lunak,Kebocoran memori terdeteksi,"Saat menggunakan aplikasi untuk pekerjaan rutin, pengguna menemui Kebocoran memori terdeteksi dan proses tidak dapat dilanjutkan."
Perangkat Lunak,Kegagalan login alat kolaborasi,Pengguna meminta bantuan karena Kegagalan login alat kolaborasi menyebabkan salah satu fungsi aplikasi tidak dapat digunakan.
Perangkat Lunak,Kegagalan pemanggilan API,Pengguna menemukan Kegagalan pemanggilan API; aplikasi tidak bekerja sesuai perilaku normal meskipun sudah dijalankan kembali.
Perangkat Lunak,Kegagalan sinkronisasi cloud,Tiket dibuat setelah Kegagalan sinkronisasi cloud terjadi ketika pengguna menjalankan fungsi aplikasi yang diperlukan.
Perangkat Lunak,Kegagalan startup aplikasi,Masalah Kegagalan startup aplikasi muncul saat program digunakan dan tetap terjadi setelah pengguna mencoba mengulang proses.
